game_id,rating_diff,turns,rated,opening_shortname,white_experience,winner
18691,192,33,0,Queen's Gambit,34,White
18745,122,38,1,Queen's Gambit,0,Black
18865,262,28,1,Queen's Gambit,16,White
18975,442,61,1,Queen's Gambit,3,White
19231,101,38,1,Queen's Gambit,1,Black
19452,118,25,1,Queen's Gambit,32,White
19620,199,38,1,Queen's Gambit,10,Black
19621,323,76,1,Queen's Gambit,11,Black
19990,156,45,1,Queen's Gambit,11,White
36,856,19,1,Robatsch (Modern) Defense,21,Black
154,0,85,1,Robatsch (Modern) Defense,31,White
282,37,40,1,Robatsch (Modern) Defense,9,Black
295,43,29,1,Robatsch (Modern) Defense,8,White
424,41,34,1,Robatsch (Modern) Defense,3,Black
460,174,42,1,Robatsch (Modern) Defense,6,Black
464,1,58,1,Robatsch (Modern) Defense,1,White
570,36,58,1,Robatsch (Modern) Defense,0,Black
623,396,50,1,Robatsch (Modern) Defense,2,Black
777,55,31,1,Robatsch (Modern) Defense,0,Black
1745,623,76,1,Robatsch (Modern) Defense,8,Black
1923,77,77,1,Robatsch (Modern) Defense,1,White
2012,658,114,0,Robatsch (Modern) Defense,13,Black
2097,285,84,1,Robatsch (Modern) Defense,36,Black
2155,120,36,1,Robatsch (Modern) Defense,5,Black
2201,143,79,0,Robatsch (Modern) Defense,9,White
2334,214,36,0,Robatsch (Modern) Defense,0,Black
2338,16,72,0,Robatsch (Modern) Defense,0,Black
2339,16,142,0,Robatsch (Modern) Defense,1,Black
2341,359,23,1,Robatsch (Modern) Defense,1,White
2459,78,63,1,Robatsch (Modern) Defense,25,White
2738,116,30,1,Robatsch (Modern) Defense,29,White
2812,320,89,0,Robatsch (Modern) Defense,19,White
2849,113,58,1,Robatsch (Modern) Defense,12,Black
2970,357,60,1,Robatsch (Modern) Defense,6,Black
3024,140,66,1,Robatsch (Modern) Defense,0,Black
3096,132,78,1,Robatsch (Modern) Defense,0,Black
3098,286,89,1,Robatsch (Modern) Defense,0,White
3099,330,103,1,Robatsch (Modern) Defense,0,White
3273,2,141,1,Robatsch (Modern) Defense,5,White
3579,347,83,1,Robatsch (Modern) Defense,0,White
3659,138,64,1,Robatsch (Modern) Defense,11,Black
3681,53,68,1,Robatsch (Modern) Defense,0,Black
3777,26,69,0,Robatsch (Modern) Defense,2,Black
4037,17,78,1,Robatsch (Modern) Defense,0,White
4038,14,29,1,Robatsch (Modern) Defense,0,White
4042,261,85,1,Robatsch (Modern) Defense,0,White
4043,344,46,1,Robatsch (Modern) Defense,0,Black
4201,146,12,1,Robatsch (Modern) Defense,0,Black
4283,80,77,1,Robatsch (Modern) Defense,0,White
4411,123,126,1,Robatsch (Modern) Defense,4,Black
4428,100,96,1,Robatsch (Modern) Defense,0,Black
4844,6,89,1,Robatsch (Modern) Defense,12,White
5002,147,110,1,Robatsch (Modern) Defense,28,Black
5172,196,61,1,Robatsch (Modern) Defense,0,White
5183,307,77,1,Robatsch (Modern) Defense,0,White
5193,179,23,1,Robatsch (Modern) Defense,1,White
5198,239,25,1,Robatsch (Modern) Defense,0,White
5204,224,95,1,Robatsch (Modern) Defense,1,White
5397,75,30,0,Robatsch (Modern) Defense,14,Black
5488,111,58,1,Robatsch (Modern) Defense,0,Black
5613,163,13,1,Robatsch (Modern) Defense,6,White
5727,656,25,1,Robatsch (Modern) Defense,0,White
5831,71,42,0,Robatsch (Modern) Defense,1,Black
5839,400,126,1,Robatsch (Modern) Defense,1,Black
5888,249,64,1,Robatsch (Modern) Defense,21,Black
5915,33,39,1,Robatsch (Modern) Defense,7,White
6084,4,143,1,Robatsch (Modern) Defense,1,White
6355,354,37,0,Robatsch (Modern) Defense,4,White
6483,202,95,1,Robatsch (Modern) Defense,21,White
6845,7,47,1,Robatsch (Modern) Defense,0,White
7280,84,95,1,Robatsch (Modern) Defense,0,White
7295,17,70,1,Robatsch (Modern) Defense,39,Black
7399,209,119,0,Robatsch (Modern) Defense,10,Draw
7472,80,116,1,Robatsch (Modern) Defense,12,Draw
7575,82,56,1,Robatsch (Modern) Defense,10,White
7581,68,89,1,Robatsch (Modern) Defense,16,White
7767,272,19,1,Robatsch (Modern) Defense,0,White
7835,255,10,1,Robatsch (Modern) Defense,0,Draw
7875,48,80,1,Robatsch (Modern) Defense,5,Black
7993,15,11,1,Robatsch (Modern) Defense,36,White
8009,104,111,0,Robatsch (Modern) Defense,1,Black
8028,228,55,0,Robatsch (Modern) Defense,20,White
8180,183,118,1,Robatsch (Modern) Defense,18,Black
8186,445,37,1,Robatsch (Modern) Defense,24,White
8837,213,162,1,Robatsch (Modern) Defense,0,Black
8846,3,48,1,Robatsch (Modern) Defense,33,Black
8892,319,37,1,Robatsch (Modern) Defense,0,White
8901,233,39,1,Robatsch (Modern) Defense,0,White
8906,244,44,1,Robatsch (Modern) Defense,0,Black
9333,59,50,1,Robatsch (Modern) Defense,0,Black
9685,415,120,1,Robatsch (Modern) Defense,0,Black
9686,203,64,1,Robatsch (Modern) Defense,0,Black
9690,51,32,1,Robatsch (Modern) Defense,0,Black
9699,314,58,1,Robatsch (Modern) Defense,0,Black
9709,178,85,1,Robatsch (Modern) Defense,0,White
9717,22,110,1,Robatsch (Modern) Defense,1,Black
9768,0,41,1,Robatsch (Modern) Defense,21,White
9923,204,54,1,Robatsch (Modern) Defense,0,Black
10003,337,108,1,Robatsch (Modern) Defense,0,Black
10063,170,7,1,Robatsch (Modern) Defense,0,White
10219,196,156,1,Robatsch (Modern) Defense,0,Black
10221,319,26,1,Robatsch (Modern) Defense,2,Black
10276,136,27,1,Robatsch (Modern) Defense,5,White
10288,500,79,1,Robatsch (Modern) Defense,6,White
10315,329,18,0,Robatsch (Modern) Defense,0,Black
10515,36,59,1,Robatsch (Modern) Defense,11,White
10527,58,43,1,Robatsch (Modern) Defense,0,White
10723,244,36,1,Robatsch (Modern) Defense,10,Black
10744,227,44,1,Robatsch (Modern) Defense,31,Black
10839,159,21,0,Robatsch (Modern) Defense,7,White
10840,118,21,1,Robatsch (Modern) Defense,8,White
10854,281,43,1,Robatsch (Modern) Defense,6,White
10902,219,54,0,Robatsch (Modern) Defense,0,Black
11125,309,116,1,Robatsch (Modern) Defense,0,Black
11127,81,80,1,Robatsch (Modern) Defense,2,Black
11224,36,59,1,Robatsch (Modern) Defense,34,White
11236,58,43,1,Robatsch (Modern) Defense,48,White
11623,645,63,0,Robatsch (Modern) Defense,4,White
11632,648,61,0,Robatsch (Modern) Defense,11,White
11786,121,51,1,Robatsch (Modern) Defense,0,White
11889,102,54,1,Robatsch (Modern) Defense,1,Black
11921,32,65,1,Robatsch (Modern) Defense,0,White
11930,466,67,0,Robatsch (Modern) Defense,0,White
11932,40,70,1,Robatsch (Modern) Defense,0,Black
11933,204,43,0,Robatsch (Modern) Defense,2,White
12020,353,50,1,Robatsch (Modern) Defense,0,Black
12130,52,92,1,Robatsch (Modern) Defense,29,Black
12153,162,61,0,Robatsch (Modern) Defense,13,White
12607,71,69,1,Robatsch (Modern) Defense,37,White
12804,294,64,1,Robatsch (Modern) Defense,0,Black
12869,408,57,1,Robatsch (Modern) Defense,30,White
13014,424,30,1,Robatsch (Modern) Defense,38,Black
13093,73,129,1,Robatsch (Modern) Defense,9,White
13206,104,80,1,Robatsch (Modern) Defense,14,Black
13442,7,207,1,Robatsch (Modern) Defense,4,Draw
13666,5,81,1,Robatsch (Modern) Defense,1,White
13976,45,52,1,Robatsch (Modern) Defense,8,Black
14113,8,17,1,Robatsch (Modern) Defense,4,Black
14321,243,41,1,Robatsch (Modern) Defense,10,White
14331,102,76,1,Robatsch (Modern) Defense,20,Black
14349,52,56,1,Robatsch (Modern) Defense,0,Black
14393,576,43,1,Robatsch (Modern) Defense,0,White
14560,61,140,1,Robatsch (Modern) Defense,0,Draw
14619,207,36,1,Robatsch (Modern) Defense,10,Black
14708,281,73,1,Robatsch (Modern) Defense,31,White
15033,88,102,1,Robatsch (Modern) Defense,13,Black
15386,214,36,0,Robatsch (Modern) Defense,2,Black
15390,16,72,0,Robatsch (Modern) Defense,2,Black
15391,16,142,0,Robatsch (Modern) Defense,3,Black
15393,359,23,1,Robatsch (Modern) Defense,3,White
15542,225,36,0,Robatsch (Modern) Defense,1,Black
15642,56,45,1,Robatsch (Modern) Defense,35,White
15648,435,52,1,Robatsch (Modern) Defense,41,Black
15686,223,49,1,Robatsch (Modern) Defense,22,White
15709,20,84,1,Robatsch (Modern) Defense,45,Black
15850,35,20,1,Robatsch (Modern) Defense,8,Black
15930,142,43,1,Robatsch (Modern) Defense,9,White
15987,55,55,0,Robatsch (Modern) Defense,5,White
16154,113,88,0,Robatsch (Modern) Defense,0,Black
16278,30,15,1,Robatsch (Modern) Defense,28,White
16446,431,88,1,Robatsch (Modern) Defense,0,Black
16528,55,122,0,Robatsch (Modern) Defense,0,Draw
16546,17,44,1,Robatsch (Modern) Defense,0,White
16552,7,82,1,Robatsch (Modern) Defense,0,Black
16969,3,76,1,Robatsch (Modern) Defense,18,Black
17040,136,39,1,Robatsch (Modern) Defense,0,White
17143,73,90,1,Robatsch (Modern) Defense,5,Black
17203,121,135,1,Robatsch (Modern) Defense,0,White
17205,98,61,1,Robatsch (Modern) Defense,0,White
17586,98,63,1,Robatsch (Modern) Defense,0,White
17592,347,68,1,Robatsch (Modern) Defense,0,Black
17740,9,127,0,Robatsch (Modern) Defense,5,White
17880,191,82,1,Robatsch (Modern) Defense,0,Black
17892,55,105,1,Robatsch (Modern) Defense,16,White
17894,324,20,1,Robatsch (Modern) Defense,2,Black
17903,29,62,1,Robatsch (Modern) Defense,27,Black
17914,117,59,1,Robatsch (Modern) Defense,2,Draw
18017,123,87,1,Robatsch (Modern) Defense,16,Black
18130,297,22,1,Robatsch (Modern) Defense,14,Black
18458,184,43,1,Robatsch (Modern) Defense,24,Black
18558,179,112,1,Robatsch (Modern) Defense,2,Black
18800,71,93,0,Robatsch (Modern) Defense,8,White
18954,236,133,1,Robatsch (Modern) Defense,13,White
19942,98,53,1,Robatsch (Modern) Defense,28,White
20017,88,102,1,Robatsch (Modern) Defense,28,Black
38,522,22,0,Indian Game,23,Black
67,35,57,1,Indian Game,6,White
72,27,87,1,Indian Game,0,White
174,5,40,1,Indian Game,0,Black
317,365,45,1,Indian Game,0,Black
353,25,60,1,Indian Game,1,White
433,426,57,1,Indian Game,12,White
445,704,60,1,Indian Game,24,Black
450,1,36,1,Indian Game,29,Black
453,276,34,1,Indian Game,32,Black
576,140,115,1,Indian Game,0,White
763,220,71,1,Indian Game,6,White
886,227,34,1,Indian Game,0,Black
1108,40,35,1,Indian Game,0,White
1318,326,42,0,Indian Game,24,Black
1328,80,124,1,Indian Game,1,Draw
1438,727,42,0,Indian Game,0,Black
1439,295,38,0,Indian Game,1,Black
1453,142,58,1,Indian Game,0,Black
1650,76,123,1,Indian Game,0,White
1992,626,36,0,Indian Game,4,Black
2139,106,89,1,Indian Game,0,White
2165,187,73,1,Indian Game,0,Black
2186,17,43,1,Indian Game,1,White
2258,16,103,1,Indian Game,0,White
2295,220,122,1,Indian Game,0,Black
2306,26,84,0,Indian Game,0,Black
2308,84,24,0,Indian Game,1,White
2392,22,65,1,Indian Game,0,White
2479,27,46,0,Indian Game,3,Black
2565,38,72,1,Indian Game,5,Black
2631,65,45,1,Indian Game,0,White
3046,13,61,1,Indian Game,0,White
3091,7,78,1,Indian Game,0,Black
3188,176,72,1,Indian Game,0,Black
3435,366,11,0,Indian Game,0,White
3649,211,25,1,Indian Game,0,White
3782,143,111,1,Indian Game,0,White
3861,260,119,1,Indian Game,0,White
4051,85,57,1,Indian Game,18,White
4299,172,114,0,Indian Game,1,Black
4300,82,70,0,Indian Game,2,Black
4665,13,150,1,Indian Game,23,Black
4677,60,62,1,Indian Game,35,Black
4886,50,2,1,Indian Game,14,Draw
4914,30,42,1,Indian Game,1,Black
4933,20,46,1,Indian Game,0,White
5206,43,75,0,Indian Game,0,Black
5228,85,62,0,Indian Game,1,Black
5350,975,32,0,Indian Game,6,Black
5362,355,8,0,Indian Game,0,White
5453,56,77,1,Indian Game,0,White
5484,54,53,1,Indian Game,0,White
5511,64,66,1,Indian Game,9,Black
5521,96,117,1,Indian Game,19,White
5530,1,47,1,Indian Game,28,White
5532,9,40,1,Indian Game,30,Black
5579,150,46,1,Indian Game,0,Black
5580,127,43,1,Indian Game,0,White
5636,532,26,0,Indian Game,4,Draw
5638,202,26,0,Indian Game,0,Black
5776,548,26,0,Indian Game,3,Black
5834,520,44,0,Indian Game,0,Black
5863,397,44,1,Indian Game,1,Black
5890,76,74,1,Indian Game,1,Black
5929,35,43,1,Indian Game,0,White
5950,21,156,1,Indian Game,0,Black
6027,257,25,0,Indian Game,2,White
6381,54,87,1,Indian Game,0,White
6688,754,40,1,Indian Game,5,Black
6699,6,50,1,Indian Game,0,Black
6758,65,62,1,Indian Game,45,Black
6904,72,61,1,Indian Game,0,White
6921,241,9,0,Indian Game,2,White
7041,131,92,1,Indian Game,2,Black
7320,67,76,1,Indian Game,0,Black
7349,124,114,1,Indian Game,1,Black
7398,42,47,0,Indian Game,1,White
7419,56,99,1,Indian Game,15,White
7538,607,44,0,Indian Game,0,White
7752,7,88,1,Indian Game,0,Black
8034,24,143,1,Indian Game,1,Draw
8051,135,62,1,Indian Game,2,Black
8081,6,116,1,Indian Game,0,Black
8266,5,88,1,Indian Game,0,Black
8268,223,126,1,Indian Game,0,Black
8275,88,65,1,Indian Game,1,White
8397,590,40,1,Indian Game,0,Black
8525,0,70,1,Indian Game,0,Black
8581,369,31,0,Indian Game,2,White
8615,21,62,1,Indian Game,1,Black
8624,87,45,1,Indian Game,0,White
8700,61,58,1,Indian Game,20,Black
8728,19,63,1,Indian Game,0,White
8739,58,86,1,Indian Game,0,Draw
8745,335,26,1,Indian Game,1,Black
8752,51,56,1,Indian Game,0,Black
8977,145,165,1,Indian Game,0,White
8978,100,139,1,Indian Game,1,Draw
8985,293,52,0,Indian Game,8,Black
9020,164,66,1,Indian Game,6,Black
9021,26,90,1,Indian Game,7,Black
9040,56,84,1,Indian Game,0,Black
9065,111,41,1,Indian Game,0,White
9383,69,109,1,Indian Game,15,White
9527,175,37,1,Indian Game,0,Black
9708,755,74,1,Indian Game,0,Black
9710,64,114,1,Indian Game,1,Black
9745,108,50,0,Indian Game,0,Black
9804,153,81,1,Indian Game,4,White
9805,55,54,1,Indian Game,5,Black
9807,45,46,1,Indian Game,7,Black
9811,80,45,1,Indian Game,11,White
9813,89,140,1,Indian Game,13,Black
9815,47,27,1,Indian Game,15,Black
9826,14,83,1,Indian Game,26,White
9831,261,46,1,Indian Game,31,Black
9840,183,48,1,Indian Game,40,Black
10036,277,19,1,Indian Game,2,White
10041,193,11,1,Indian Game,0,White
10109,305,61,1,Indian Game,2,White
10330,122,84,1,Indian Game,1,Black
10332,91,124,1,Indian Game,3,Black
10796,193,53,1,Indian Game,1,White
10813,52,41,1,Indian Game,1,White
10945,55,77,1,Indian Game,0,White
11055,158,68,1,Indian Game,1,Black
11066,81,96,1,Indian Game,12,White
11211,526,72,1,Indian Game,1,Black
11346,860,62,1,Indian Game,2,Black
11380,92,150,1,Indian Game,0,Black
11622,645,42,0,Indian Game,11,Black
11661,132,35,0,Indian Game,0,White
11728,84,166,0,Indian Game,0,Black
11742,51,101,0,Indian Game,4,White
11745,25,92,1,Indian Game,6,Draw
11774,196,70,1,Indian Game,0,Black
11875,124,164,1,Indian Game,0,Draw
11953,66,40,0,Indian Game,2,Black
12064,303,45,1,Indian Game,0,White
12073,7,49,1,Indian Game,1,White
12087,357,111,1,Indian Game,1,White
12211,1121,99,0,Indian Game,0,White
12348,46,78,1,Indian Game,3,Black
12349,27,42,1,Indian Game,4,Black
12350,29,6,1,Indian Game,5,Draw
12353,12,88,1,Indian Game,8,Black
12363,301,40,1,Indian Game,21,Black
12431,531,27,0,Indian Game,0,Black
12446,598,81,0,Indian Game,0,Draw
12447,602,32,0,Indian Game,1,Draw
12487,68,30,1,Indian Game,0,Black
12491,389,62,1,Indian Game,0,Black
12505,4,36,1,Indian Game,10,Black
12514,67,101,1,Indian Game,19,White
12516,9,53,1,Indian Game,21,White
12549,175,46,1,Indian Game,0,Black
12644,175,53,1,Indian Game,0,White
12705,145,56,1,Indian Game,1,Black
12997,31,95,1,Indian Game,0,Black
13007,313,83,1,Indian Game,0,White
13009,76,19,1,Indian Game,2,White
13031,213,53,0,Indian Game,13,White
13091,113,45,1,Indian Game,0,White
13183,469,36,0,Indian Game,6,Black
13298,9,112,1,Indian Game,1,Black
13353,17,43,1,Indian Game,4,White
13471,92,150,1,Indian Game,1,Black
13505,33,112,1,Indian Game,0,Black
14036,16,61,1,Indian Game,0,White
14080,63,25,1,Indian Game,24,White
14097,123,65,1,Indian Game,0,White
14124,0,40,1,Indian Game,1,Black
14189,50,59,1,Indian Game,0,White
14444,468,51,1,Indian Game,12,Black
14448,27,112,1,Indian Game,16,Draw
14463,72,117,1,Indian Game,31,White
14497,149,96,1,Indian Game,0,Black
14754,76,13,1,Indian Game,0,Black
14822,601,32,0,Indian Game,1,White
14865,68,14,1,Indian Game,0,Black
14900,120,72,1,Indian Game,35,Black
14955,233,83,1,Indian Game,4,White
15050,175,54,1,Indian Game,0,Black
15056,138,134,1,Indian Game,0,Black
15081,196,84,1,Indian Game,0,Black
15178,87,3,0,Indian Game,0,White
15183,84,42,0,Indian Game,0,Black
15193,89,49,0,Indian Game,0,White
15194,89,53,0,Indian Game,0,White
15254,249,64,1,Indian Game,0,Black
15348,334,44,1,Indian Game,1,Black
15487,168,31,1,Indian Game,0,White
15725,163,64,0,Indian Game,4,White
15726,0,68,0,Indian Game,0,Black
15799,223,126,1,Indian Game,11,Black
15909,83,72,1,Indian Game,0,White
16055,422,32,0,Indian Game,1,Black
16057,422,55,0,Indian Game,3,Black
16067,15,105,1,Indian Game,0,White
16471,271,168,1,Indian Game,0,Black
16503,50,44,1,Indian Game,0,Black
16506,73,80,1,Indian Game,1,Black
16668,89,48,1,Indian Game,1,Black
16673,149,35,1,Indian Game,0,White
16681,47,75,1,Indian Game,0,White
16706,17,43,1,Indian Game,0,White
16707,38,48,1,Indian Game,1,Black
16858,574,68,1,Indian Game,0,Black
16960,68,51,1,Indian Game,0,White
16962,521,121,0,Indian Game,1,White
17342,175,68,0,Indian Game,0,Black
17512,7,10,1,Indian Game,1,White
17575,54,8,1,Indian Game,0,White
17603,39,58,0,Indian Game,14,Black
17653,28,50,1,Indian Game,0,Black
17895,242,89,1,Indian Game,19,White
17896,20,55,1,Indian Game,20,White
17900,33,66,1,Indian Game,24,Black
17905,51,52,1,Indian Game,29,Black
18112,322,73,1,Indian Game,10,White
18239,3,130,1,Indian Game,1,Black
18261,121,48,1,Indian Game,0,Black
18291,282,114,1,Indian Game,29,Black
18361,975,32,0,Indian Game,17,Black
18391,480,62,0,Indian Game,0,Black
18416,59,76,1,Indian Game,0,Black
18674,185,49,0,Indian Game,0,White
18681,53,35,0,Indian Game,7,White
18692,296,38,0,Indian Game,35,Black
18924,293,59,1,Indian Game,3,White
18929,151,15,1,Indian Game,1,White
18932,83,52,1,Indian Game,24,Black
18957,177,115,1,Indian Game,0,Draw
19007,28,43,1,Indian Game,1,White
19009,76,40,1,Indian Game,2,Black
19379,118,64,1,Indian Game,7,Black
19409,100,115,1,Indian Game,6,White
19419,49,85,1,Indian Game,16,Draw
19431,67,115,1,Indian Game,11,Draw
19610,263,47,1,Indian Game,0,White
19645,70,43,0,Indian Game,0,White
19755,193,124,1,Indian Game,3,Black
19765,150,81,1,Indian Game,13,White
19775,379,54,1,Indian Game,23,Black
19782,498,47,0,Indian Game,30,White
19786,15,76,0,Indian Game,34,Black
19789,418,48,1,Indian Game,37,Black
19791,85,57,1,Indian Game,39,White
19799,123,21,1,Indian Game,4,White
19960,49,128,1,Indian Game,0,Black
19974,91,71,1,Indian Game,0,Draw
39,522,37,0,Sicilian Defense,1,White
49,1458,35,0,Sicilian Defense,2,White
11449,24,39,1,Sicilian Defense,1,White
12881,22,45,1,Sicilian Defense,0,White
13854,40,104,1,Sicilian Defense,0,Black
15539,9,72,1,Sicilian Defense,35,Black
15969,70,53,1,Sicilian Defense,5,White
16561,416,99,1,Sicilian Defense,2,White
17573,88,61,1,Sicilian Defense,19,Black
40,1471,34,0,English Opening,0,White
913,14,93,1,English Opening,17,White
1469,275,45,0,English Opening,0,White
1551,18,31,0,English Opening,0,White
1732,33,108,1,English Opening,0,Black
2006,835,73,1,English Opening,0,White
2802,4,51,0,English Opening,9,White
2820,0,73,0,English Opening,27,White
2825,148,95,0,English Opening,32,Draw
2881,202,22,1,English Opening,0,Black
3978,193,10,0,English Opening,9,Black
4066,2,85,1,English Opening,13,White
4095,45,39,1,English Opening,42,Black
4285,138,128,1,English Opening,3,Black
4477,23,24,0,English Opening,8,Black
4903,8,90,1,English Opening,1,Black
4918,161,53,1,English Opening,16,Black
5207,43,100,0,English Opening,2,Black
5229,82,35,0,English Opening,24,White
5338,95,23,1,English Opening,0,White
5621,1,38,1,English Opening,0,White
5949,37,111,1,English Opening,12,White
6000,118,57,1,English Opening,0,White
7735,245,8,1,English Opening,1,Black
7745,197,30,1,English Opening,11,Black
7748,63,125,1,English Opening,14,Black
8394,95,49,1,English Opening,34,White
8586,242,92,1,English Opening,25,Black
8619,243,35,1,English Opening,7,White
8655,33,67,1,English Opening,43,White
9508,128,93,0,English Opening,16,Draw
10630,187,115,1,English Opening,0,White
10676,39,82,1,English Opening,0,White
10677,212,144,1,English Opening,1,Black
10678,135,77,1,English Opening,2,White
10679,40,159,1,English Opening,3,White
10683,164,83,1,English Opening,7,White
10689,115,63,1,English Opening,13,White
10691,212,87,1,English Opening,15,White
10696,190,75,1,English Opening,20,White
10701,172,15,1,English Opening,25,White
10702,249,66,0,English Opening,26,Black
10706,69,141,1,English Opening,30,Draw
13101,239,48,1,English Opening,0,Black
13541,202,63,1,English Opening,6,White
14661,508,79,1,English Opening,0,White
15506,252,94,1,English Opening,0,Black
16103,119,104,1,English Opening,23,Black
16115,49,59,1,English Opening,35,White
16725,319,88,1,English Opening,4,Draw
16726,38,28,1,English Opening,5,Black
16730,432,66,1,English Opening,9,Black
16876,136,80,0,English Opening,0,Black
17001,120,59,1,English Opening,2,White
18098,21,107,1,English Opening,3,Black
18119,267,52,1,English Opening,3,White
18787,292,37,0,English Opening,1,White
18874,264,16,1,English Opening,8,White
19519,241,51,1,English Opening,8,White
19898,175,64,1,English Opening,9,Black
19910,84,42,1,English Opening,1,Black
20037,189,43,1,English Opening,5,White
20039,112,36,1,English Opening,7,Black
41,229,32,0,Sicilian Defense,0,Draw
991,341,36,0,Sicilian Defense,16,Black
1652,89,89,1,Sicilian Defense,0,White
2159,349,40,0,Sicilian Defense,2,Black
3832,177,59,0,Sicilian Defense,0,White
6056,67,71,1,Sicilian Defense,0,White
6356,487,26,0,Sicilian Defense,0,Black
6952,66,50,1,Sicilian Defense,30,Black
10507,18,113,1,Sicilian Defense,3,White
11216,18,113,1,Sicilian Defense,26,White
11810,180,173,1,Sicilian Defense,1,White
11814,274,99,1,Sicilian Defense,0,White
11978,143,48,1,Sicilian Defense,2,Black
12819,43,44,1,Sicilian Defense,0,Black
13281,15,54,1,Sicilian Defense,0,Black
14170,155,71,0,Sicilian Defense,0,White
14171,454,50,0,Sicilian Defense,1,White
14735,21,37,0,Sicilian Defense,1,White
16625,15,64,1,Sicilian Defense,2,Black
17337,28,80,1,Sicilian Defense,36,Black
42,263,71,0,Sicilian Defense,0,Black
56,93,3,1,Sicilian Defense,0,White
571,204,34,1,Sicilian Defense,2,Black
573,54,35,0,Sicilian Defense,4,Black
596,66,65,0,Sicilian Defense,0,White
920,101,50,0,Sicilian Defense,2,Black
1593,12,25,1,Sicilian Defense,18,White
1646,196,106,1,Sicilian Defense,0,Black
1730,104,73,1,Sicilian Defense,0,White
1760,112,80,1,Sicilian Defense,23,Black
1856,32,100,1,Sicilian Defense,1,Black
1924,42,70,1,Sicilian Defense,2,Black
2162,71,64,1,Sicilian Defense,0,White
2163,100,60,0,Sicilian Defense,0,Black
2168,68,64,1,Sicilian Defense,0,Black
